fdc_id,food_name,category_id,calories,carbs,protein,fat,fiber
175120,"Fish, mackerel, Atlantic, cooked, dry heat",15,262.0,0.0,23.8,17.8,0.0
171994,"Fish, mackerel, Pacific and jack, mixed species, cooked, dry heat",15,201.0,0.0,25.7,10.1,0.0
174236,"Fish, mackerel, king, cooked, dry heat",15,134.0,0.0,26.0,2.6,0.0
173674,"Fish, mackerel, spanish, cooked, dry heat",15,158.0,0.0,23.6,6.3,0.0
171992,"Fish, mahimahi, cooked, dry heat",15,109.0,0.0,23.7,0.9,0.0
171995,"Fish, milkfish, cooked, dry heat",15,190.0,0.0,26.3,8.6,0.0
171996,"Fish, monkfish, cooked, dry heat",15,97.0,0.0,18.6,2.0,0.0
175124,"Fish, mullet, striped, cooked, dry heat",15,150.0,0.0,24.8,4.9,0.0
175126,"Fish, ocean perch, Atlantic, cooked, dry heat",15,96.0,0.0,18.5,1.9,0.0
173679,"Fish, perch, mixed species, cooked, dry heat",15,117.0,0.0,24.9,1.2,0.0
175127,"Fish, pike, northern, cooked, dry heat",15,113.0,0.0,24.7,0.9,0.0
171997,"Fish, pike, walleye, cooked, dry heat",15,119.0,0.0,24.5,1.6,0.0
173726,"Fish, pollock, Alaska, cooked",15,86.6,0.0,19.4,1.0,0.0
173681,"Fish, pollock, Alaska, cooked, dry heat (may contain additives to retain moisture)",15,111.0,0.0,23.5,1.2,0.0
174237,"Fish, pollock, Atlantic, cooked, dry heat",15,118.0,0.0,24.9,1.3,0.0
173683,"Fish, pompano, florida, cooked, dry heat",15,211.0,0.0,23.7,12.1,0.0
174238,"Fish, pout, ocean, cooked, dry heat",15,102.0,0.0,21.3,1.2,0.0
175131,"Fish, rockfish, Pacific, mixed species, cooked, dry heat",15,109.0,0.0,22.2,1.6,0.0
174239,"Fish, roe, mixed species, cooked, dry heat",15,204.0,1.9,28.6,8.2,0.0
174251,"Fish, roughy, orange, cooked, dry heat",15,105.0,0.0,22.6,0.9,0.0
174240,"Fish, sablefish, cooked, dry heat",15,250.0,0.0,17.2,19.6,0.0
175168,"Fish, salmon, Atlantic, farmed, cooked, dry heat",15,206.0,0.0,22.1,12.4,0.0
171998,"Fish, salmon, Atlantic, wild, cooked, dry heat",15,182.0,0.0,25.4,8.1,0.0
171999,"Fish, salmon, chinook, cooked, dry heat",15,231.0,0.0,25.7,13.4,0.0
172000,"Fish, salmon, chum, cooked, dry heat",15,154.0,0.0,25.8,4.8,0.0
173716,"Fish, salmon, coho, farmed, cooked, dry heat",15,178.0,0.0,24.3,8.2,0.0
173719,"Fish, salmon, coho, wild, cooked, dry heat",15,139.0,0.0,23.4,4.3,0.0
175137,"Fish, salmon, coho, wild, cooked, moist heat",15,184.0,0.0,27.4,7.5,0.0
172001,"Fish, salmon, pink, cooked, dry heat",15,153.0,0.0,24.6,5.3,0.0
173692,"Fish, salmon, sockeye, cooked, dry heat",15,156.0,0.0,26.5,5.6,0.0
174241,"Fish, scup, cooked, dry heat",15,135.0,0.0,24.2,3.5,0.0
173694,"Fish, sea bass, mixed species, cooked, dry heat",15,124.0,0.0,23.6,2.6,0.0
174242,"Fish, seatrout, mixed species, cooked, dry heat",15,133.0,0.0,21.5,4.6,0.0
174243,"Fish, shad, american, cooked, dry heat",15,252.0,0.0,21.7,17.6,0.0
175143,"Fish, shark, mixed species, cooked, batter-dipped and fried",15,228.0,6.4,18.6,13.8,0.0
175145,"Fish, sheepshead, cooked, dry heat",15,126.0,0.0,26.0,1.6,0.0
175147,"Fish, smelt, rainbow, cooked, dry heat",15,124.0,0.0,22.6,3.1,0.0
173699,"Fish, snapper, mixed species, cooked, dry heat",15,128.0,0.0,26.3,1.7,0.0
174244,"Fish, spot, cooked, dry heat",15,158.0,0.0,23.7,6.3,0.0
175148,"Fish, sturgeon, mixed species, cooked, dry heat",15,135.0,0.0,20.7,5.2,0.0
172002,"Fish, sucker, white, cooked, dry heat",15,119.0,0.0,21.5,3.0,0.0
172003,"Fish, sunfish, pumpkin seed, cooked, dry heat",15,114.0,0.0,24.9,0.9,0.0
173704,"Fish, swordfish, cooked, dry heat",15,172.0,0.0,23.4,7.9,0.0
175177,"Fish, tilapia, cooked, dry heat",15,128.0,0.0,26.2,2.6,0.0
175152,"Fish, tilefish, cooked, dry heat",15,147.0,0.0,24.5,4.7,0.0
172004,"Fish, trout, mixed species, cooked, dry heat",15,190.0,0.0,26.6,8.5,0.0
173718,"Fish, trout, rainbow, farmed, cooked, dry heat",15,168.0,0.0,23.8,7.4,0.0
175155,"Fish, trout, rainbow, wild, cooked, dry heat",15,150.0,0.0,22.9,5.8,0.0
173707,"Fish, tuna, fresh, bluefin, cooked, dry heat",15,184.0,0.0,29.9,6.3,0.0
172005,"Fish, tuna, skipjack, fresh, cooked, dry heat",15,132.0,0.0,28.2,1.3,0.0
172006,"Fish, tuna, yellowfin, fresh, cooked, dry heat",15,130.0,0.0,29.2,0.6,0.0
174245,"Fish, turbot, european, cooked, dry heat",15,122.0,0.0,20.6,3.8,0.0
174246,"Fish, whitefish, mixed species, cooked, dry heat",15,172.0,0.0,24.5,7.5,0.0
175161,"Fish, whiting, mixed species, cooked, dry heat",15,116.0,0.0,23.5,1.7,0.0
174247,"Fish, wolffish, Atlantic, cooked, dry heat",15,123.0,0.0,22.4,3.1,0.0
174248,"Fish, yellowtail, mixed species, cooked, dry heat",15,187.0,0.0,29.7,6.7,0.0
171633,"Frankfurter, meat and poultry, cooked, boiled",7,298.0,5.0,10.3,26.3,0.0
171634,"Frankfurter, meat and poultry, cooked, grilled",7,302.0,5.2,10.7,26.4,0.0
172466,"Frijoles rojos volteados (Refried beans, red, canned)",16,144.0,15.5,5.0,6.9,4.7
167799,"Fruit juice smoothie, BOLTHOUSE FARMS, strawberry banana",9,52.0,12.4,0.4,0.3,0.6
168214,"Fruit juice smoothie, NAKED JUICE, strawberry banana",9,50.0,11.7,0.5,0.3,0.6
168213,"Fruit juice smoothie, ODWALLA, strawberry banana",9,48.0,11.0,0.5,0.3,0.6
174423,"Game meat , bison, top sirloin, separable lean only, 1"" steak, cooked, broiled",17,171.0,0.0,28.0,5.6,0.0
173844,"Game meat, antelope, cooked, roasted",17,150.0,0.0,29.4,2.7,0.0
173846,"Game meat, bear, cooked, simmered",17,259.0,0.0,32.4,13.4,0.0
175295,"Game meat, beaver, cooked, roasted",17,212.0,0.0,34.8,7.0,0.0
173848,"Game meat, beefalo, composite of cuts, cooked, roasted",17,188.0,0.0,30.7,6.3,0.0
174424,"Game meat, bison, chuck, shoulder clod, separable lean only, cooked, braised",17,193.0,0.0,33.8,5.4,0.0
174422,"Game meat, bison, ground, cooked, pan-broiled",17,238.0,0.0,23.8,15.1,0.0
172599,"Game meat, bison, ribeye, separable lean only, 1"" steak, cooked, broiled",17,177.0,0.0,29.4,5.7,0.0
173852,"Game meat, bison, separable lean only, cooked, roasted",17,143.0,0.0,28.4,2.4,0.0
172600,"Game meat, bison, top round, separable lean only, 1"" steak, cooked, broiled",17,174.0,0.0,30.2,5.0,0.0
175298,"Game meat, boar, wild, cooked, roasted",17,160.0,0.0,28.3,4.4,0.0
175300,"Game meat, buffalo, water, cooked, roasted",17,131.0,0.0,26.8,1.8,0.0
173854,"Game meat, caribou, cooked, roasted",17,167.0,0.0,29.8,4.4,0.0
175085,"Game meat, deer, cooked, roasted",17,158.0,0.0,30.2,3.2,0.0
172603,"Game meat, deer, ground, cooked, pan-broiled",17,187.0,0.0,26.4,8.2,0.0
172604,"Game meat, deer, loin, separable lean only, 1"" steak, cooked, broiled",17,150.0,0.0,30.2,2.4,0.0
172605,"Game meat, deer, shoulder clod, separable lean only, cooked, braised",17,191.0,0.0,36.3,4.0,0.0
174430,"Game meat, deer, tenderloin, separable lean only, cooked, broiled",17,149.0,0.0,29.9,2.4,0.0
174431,"Game meat, deer, top round, separable lean only, 1"" steak, cooked, broiled",17,152.0,0.0,31.5,1.9,0.0
175302,"Game meat, elk, cooked, roasted",17,146.0,0.0,30.2,1.9,0.0
174426,"Game meat, elk, ground, cooked, pan-broiled",17,193.0,0.0,26.6,8.7,0.0
174427,"Game meat, elk, loin, separable lean only, cooked, broiled",17,167.0,0.0,31.0,3.8,0.0
174428,"Game meat, elk, round, separable lean only, cooked, broiled",17,156.0,0.0,30.9,2.6,0.0
174429,"Game meat, elk, tenderloin, separable lean only, cooked, broiled",17,162.0,0.0,30.8,3.4,0.0
175304,"Game meat, goat, cooked, roasted",17,143.0,0.0,27.1,3.0,0.0
175087,"Game meat, horse, cooked, roasted",17,175.0,0.0,28.1,6.0,0.0
174345,"Game meat, moose, cooked, roasted",17,134.0,0.0,29.3,1.0,0.0
172519,"Game meat, muskrat, cooked, roasted",17,234.0,0.0,30.1,11.7,0.0
172520,"Game meat, opossum, cooked, roasted",17,221.0,0.0,30.2,10.2,0.0
172522,"Game meat, rabbit, domesticated, composite of cuts, cooked, roasted",17,197.0,0.0,29.1,8.0,0.0
174346,"Game meat, rabbit, domesticated, composite of cuts, cooked, stewed",17,206.0,0.0,30.4,8.4,0.0
174348,"Game meat, rabbit, wild, cooked, stewed",17,173.0,0.0,33.0,3.5,0.0
174349,"Game meat, raccoon, cooked, roasted",17,255.0,0.0,29.2,14.5,0.0
172524,"Game meat, squirrel, cooked, roasted",17,173.0,0.0,30.8,4.7,0.0
169230,"Garlic, raw",11,149.0,33.1,6.4,0.5,2.1
169231,"Ginger root, raw",11,80.0,17.8,1.8,0.8,2.0
172412,"Goose, domesticated, meat and skin, cooked, roasted",5,305.0,0.0,25.2,21.9,0.0
172414,"Goose, domesticated, meat only, cooked, roasted",5,238.0,0.0,29.0,12.7,0.0
173030,"Gooseberries, raw",9,44.0,10.2,0.9,0.6,4.3
168530,"Gourd, dishcloth (towelgourd), cooked, boiled, drained, with salt",11,54.0,13.8,0.7,0.3,2.9
168415,"Gourd, dishcloth (towelgourd), cooked, boiled, drained, without salt",11,56.0,14.3,0.7,0.3,2.9
168414,"Gourd, dishcloth (towelgourd), raw",11,20.0,4.4,1.2,0.2,1.1
169353,"Gourd, white-flowered (calabash), cooked, boiled, drained, with salt",11,13.0,3.1,0.6,0.0,1.2
169233,"Gourd, white-flowered (calabash), cooked, boiled, drained, without salt",11,15.0,3.7,0.6,0.0,1.2
169232,"Gourd, white-flowered (calabash), raw",11,14.0,3.4,0.6,0.0,0.5
168575,"Grape leaves, raw",11,93.0,17.3,5.6,2.1,11.0
167774,"Grapefruit juice, pink, raw",9,39.0,9.2,0.5,0.1,0.0
173039,"Grapefruit juice, white, raw",9,39.0,9.2,0.5,0.1,0.1
173033,"Grapefruit, raw, pink and red and white, all areas",9,32.0,8.1,0.6,0.1,1.1
174674,"Grapefruit, raw, pink and red, California and Arizona",9,37.0,9.7,0.5,0.1,0.0
174675,"Grapefruit, raw, pink and red, Florida",9,30.0,7.5,0.6,0.1,1.1
174673,"Grapefruit, raw, pink and red, all areas",9,42.0,10.7,0.8,0.1,1.6
174677,"Grapefruit, raw, white, California",9,37.0,9.1,0.9,0.1,0.0
173034,"Grapefruit, raw, white, Florida",9,32.0,8.2,0.6,0.1,0.0
174676,"Grapefruit, raw, white, all areas",9,33.0,8.4,0.7,0.1,1.1
174682,"Grapes, american type (slip skin), raw",9,67.0,17.2,0.6,0.4,0.9
173040,"Grapes, muscadine, raw",9,57.0,13.9,0.8,0.5,3.9
174683,"Grapes, red or green (European type, such as Thompson seedless), raw",9,69.0,18.1,0.7,0.2,0.9
173043,"Groundcherries, (cape-gooseberries or poha), raw",9,53.0,11.2,1.9,0.7,0.0
174686,"Guava sauce, cooked",9,36.0,9.5,0.3,0.1,3.6
173044,"Guavas, common, raw",9,68.0,14.3,2.6,1.0,5.4
173045,"Guavas, strawberry, raw",9,69.0,17.4,0.6,0.6,5.4
174611,"Ham, honey, smoked, cooked",7,122.0,7.3,17.9,2.4,0.0
167714,"Hearts of palm, raw",11,115.0,25.6,2.7,0.2,1.5
175253,"Hyacinth beans, mature seeds, cooked, boiled, with salt",16,117.0,20.7,8.1,0.6,0.0
175211,"Hyacinth beans, mature seeds, cooked, boiled, without salt",16,117.0,20.7,8.1,0.6,0.0
168533,"Hyacinth-beans, immature seeds, cooked, boiled, drained, with salt",11,50.0,9.2,3.0,0.3,0.0
169235,"Hyacinth-beans, immature seeds, cooked, boiled, drained, without salt",11,50.0,9.2,3.0,0.3,0.0
169234,"Hyacinth-beans, immature seeds, raw",11,46.0,9.2,2.1,0.2,3.3
174687,"Jackfruit, raw",9,95.0,23.2,1.7,0.6,1.5
168150,"Java-plum, (jambolan), raw",9,60.0,15.6,0.7,0.2,0.0
169236,"Jerusalem-artichokes, raw",11,73.0,17.4,2.0,0.0,1.6
169237,"Jew's ear, (pepeao), raw",11,25.0,6.8,0.5,0.0,0.0
168152,"Jujube, Chinese, fresh, dried",9,281.0,72.5,4.7,0.5,6.0
168151,"Jujube, raw",9,79.0,20.2,1.2,0.2,0.0
169354,"Jute, potherb, cooked, boiled, drained, with salt",11,37.0,7.3,3.7,0.2,2.0
168420,"Jute, potherb, cooked, boiled, drained, without salt",11,37.0,7.3,3.7,0.2,2.0
168419,"Jute, potherb, raw",11,34.0,5.8,4.6,0.2,0.0
169355,"Kale, cooked, boiled, drained, with salt",11,44.0,5.3,2.9,1.2,2.3
169238,"Kale, cooked, boiled, drained, without salt",11,36.0,5.3,2.9,1.2,4.0
169356,"Kale, frozen, cooked, boiled, drained, with salt",11,36.0,5.3,2.9,1.2,2.3
169240,"Kale, frozen, cooked, boiled, drained, without salt",11,36.0,5.3,2.9,1.2,2.3
168421,"Kale, raw",11,35.0,4.4,2.9,1.5,4.1
173877,"Kielbasa, fully cooked, grilled",7,337.0,5.0,12.4,29.7,0.0
173878,"Kielbasa, fully cooked, pan-fried",7,333.0,4.8,12.4,29.4,0.0
173879,"Kielbasa, fully cooked, unheated",7,325.0,3.7,10.8,29.6,0.0
168211,"Kiwifruit, ZESPRI SunGold, raw",9,63.0,15.8,1.0,0.3,1.4
168153,"Kiwifruit, green, raw",9,61.0,14.7,1.1,0.5,3.0
169357,"Kohlrabi, cooked, boiled, drained, with salt",11,29.0,6.7,1.8,0.1,1.1
168425,"Kohlrabi, cooked, boiled, drained, without salt",11,29.0,6.7,1.8,0.1,1.1
168424,"Kohlrabi, raw",11,27.0,6.2,1.7,0.1,3.6
168154,"Kumquats, raw",9,71.0,15.9,1.9,0.9,6.5
174398,"Lamb, Australian, imported, fresh, composite of trimmed retail cuts, separable lean and fat, trimmed to 1/8"" fat, cooked",17,256.0,0.0,24.5,16.8,0.0
174400,"Lamb, Australian, imported, fresh, composite of trimmed retail cuts, separable lean only, trimmed to 1/8"" fat, cooked",17,201.0,0.0,26.7,9.6,0.0
174891,"Lamb, Australian, imported, fresh, external fat, cooked",17,538.0,0.0,16.9,52.3,0.0
172575,"Lamb, Australian, imported, fresh, foreshank, separable lean and fat, trimmed to 1/8"" fat, cooked, braised",17,236.0,0.0,24.8,14.4,0.0
174402,"Lamb, Australian, imported, fresh, foreshank, separable lean only, trimmed to 1/8"" fat, cooked, braised",17,165.0,0.0,27.5,5.2,0.0
172658,"Lamb, Australian, imported, fresh, leg, bottom, boneless, separable lean and fat, trimmed to 1/8"" fat, cooked, roasted",17,219.0,0.0,27.5,12.0,0.0
174885,"Lamb, Australian, imported, fresh, leg, bottom, boneless, separable lean only, trimmed to 1/8"" fat, cooked, roasted",17,190.0,0.0,28.6,8.4,0.0
174411,"Lamb, Australian, imported, fresh, leg, center slice, bone-in, separable lean and fat, trimmed to 1/8"" fat, cooked, broiled",17,215.0,0.0,25.5,11.8,0.0
172585,"Lamb, Australian, imported, fresh, leg, center slice, bone-in, separable lean only, trimmed to 1/8"" fat, cooked, broiled",17,183.0,0.0,26.8,7.7,0.0
174893,"Lamb, Australian, imported, fresh, leg, hindshank, heel on, bone-in, separable lean and fat, trimmed to 1/8"" fat, cooked, braised",17,204.0,0.0,29.5,9.5,0.0
174886,"Lamb, Australian, imported, fresh, leg, hindshank, heel on, bone-in, separable lean only, trimmed to 1/8"" fat, cooked, braised",17,174.0,0.0,30.7,5.6,0.0
172579,"Lamb, Australian, imported, fresh, leg, shank half, separable lean and fat, trimmed to 1/8"" fat, cooked, roasted",17,231.0,0.0,25.2,13.7,0.0
174405,"Lamb, Australian, imported, fresh, leg, shank half, separable lean only, trimmed to 1/8"" fat, cooked, roasted",17,182.0,0.0,27.2,7.3,0.0
172583,"Lamb, Australian, imported, fresh, leg, sirloin chops, boneless, separable lean and fat, trimmed to 1/8"" fat, cooked, broiled",17,235.0,0.0,25.8,13.8,0.0
174409,"Lamb, Australian, imported, fresh, leg, sirloin chops, boneless, separable lean only, trimmed to 1/8"" fat, cooked, broiled",17,188.0,0.0,27.6,7.8,0.0
174407,"Lamb, Australian, imported, fresh, leg, sirloin half, boneless, separable lean and fat, trimmed to 1/8"" fat, cooked, roasted",17,281.0,0.0,24.9,19.4,0.0
172581,"Lamb, Australian, imported, fresh, leg, sirloin half, boneless, separable lean only, trimmed to 1/8"" fat, cooked, roasted",17,215.0,0.0,27.8,10.6,0.0
174895,"Lamb, Australian, imported, fresh, leg, trotter off, bone-in, separable lean and fat, trimmed to 1/8"" fat, cooked, roasted",17,226.0,0.1,30.2,11.6,0.0
172654,"Lamb, Australian, imported, fresh, leg, trotter off, bone-in, separable lean only, trimmed to 1/8"" fat, cooked, roasted",17,215.0,0.0,32.1,9.6,0.0
174404,"Lamb, Australian, imported, fresh, leg, whole (shank and sirloin), separable lean and fat, trimmed to 1/8"" fat, cooked, roasted",17,244.0,0.0,25.2,15.1,0.0
172577,"Lamb, Australian, imported, fresh, leg, whole (shank and sirloin), separable lean only, trimmed to 1/8"" fat, cooked, roasted",17,190.0,0.0,27.3,8.1,0.0
172587,"Lamb, Australian, imported, fresh, loin, separable lean and fat, trimmed to 1/8"" fat, cooked, broiled",17,219.0,0.0,25.5,12.2,0.0
174413,"Lamb, Australian, imported, fresh, loin, separable lean only, trimmed to 1/8"" fat, cooked, broiled",17,192.0,0.0,26.5,8.8,0.0
172663,"Lamb, Australian, imported, fresh, rack, roast, frenched, bone-in, separable lean and fat, trimmed to 1/8"" fat, cooked, roasted",17,291.0,0.0,26.0,20.8,0.0
174890,"Lamb, Australian, imported, fresh, rack, roast, frenched, bone-in, separable lean only, trimmed to 1/8"" fat, cooked, roasted",17,244.0,0.0,28.0,14.6,0.0
172662,"Lamb, Australian, imported, fresh, rack, roast, frenched, denuded, bone-in, separable lean and fat, trimmed to 0"" fat, cooked, roasted",17,193.0,0.0,26.0,9.9,0.0
174889,"Lamb, Australian, imported, fresh, rack, roast, frenched, denuded, bone-in, separable lean only, trimmed to 0"" fat, cooked, roasted",17,175.0,0.0,26.5,7.6,0.0
174415,"Lamb, Australian, imported, fresh, rib chop, frenched, bone-in, separable lean and fat, trimmed to 1/8"" fat, cooked, grilled",17,305.0,0.0,28.5,21.2,0.0
172589,"Lamb, Australian, imported, fresh, rib chop, frenched, bone-in, separable lean only, trimmed to 1/8"" fat, cooked, grilled",17,234.0,0.0,32.2,11.7,0.0
174898,"Lamb, Australian, imported, fresh, rib chop, frenched, denuded, bone-in, separable lean and fat, trimmed to 0"" fat, cooked, grilled",17,276.0,0.0,30.9,17.0,0.0
172661,"Lamb, Australian, imported, fresh, rib chop, frenched, denuded, bone-in, separable lean only, trimmed to 0"" fat, cooked, grilled",17,236.0,0.0,33.2,11.5,0.0
172656,"Lamb, Australian, imported, fresh, seam fat, cooked",17,554.0,1.6,13.8,54.7,0.0
172573,"Lamb, Australian, imported, fresh, separable fat, cooked",17,639.0,0.0,9.4,66.4,0.0
172597,"Lamb, Australian, imported, fresh, shoulder ,blade, separable lean only, trimmed to 1/8"" fat, cooked, broiled",17,231.0,0.0,23.8,14.4,0.0
174418,"Lamb, Australian, imported, fresh, shoulder, arm, separable lean and fat, trimmed to 1/8"" fat, cooked, braised",17,311.0,0.0,29.7,20.4,0.0
174420,"Lamb, Australian, imported, fresh, shoulder, arm, separable lean only,   trimmed to 1/8"" fat, cooked, braised",17,238.0,0.0,34.2,10.2,0.0
172595,"Lamb, Australian, imported, fresh, shoulder, blade, separable lean and fat, trimmed to 1/8"" fat, cooked, broiled",17,291.0,0.0,21.7,22.0,0.0
172591,"Lamb, Australian, imported, fresh, shoulder, whole (arm and blade), separable lean and fat, trimmed to 1/8"" fat, cooked",17,296.0,0.0,23.6,21.6,0.0
172593,"Lamb, Australian, imported, fresh, shoulder, whole (arm and blade), separable lean only, trimmed to 1/8"" fat, cooked",17,233.0,0.0,26.2,13.4,0.0
174897,"Lamb, Australian, imported, fresh, tenderloin, boneless, separable lean and fat, trimmed to 1/8"" fat, cooked, roasted",17,187.0,0.0,30.9,7.0,0.0
174888,"Lamb, Australian, imported, fresh, tenderloin, boneless, separable lean only, trimmed to 1/8"" fat, cooked, roasted",17,184.0,0.0,31.0,6.7,0.0
172609,"Lamb, New Zealand, imported, Intermuscular fat, cooked",17,596.0,0.0,8.5,62.4,0.0
174436,"Lamb, New Zealand, imported, brains, cooked, soaked and fried",17,154.0,0.0,14.0,10.9,0.0
172610,"Lamb, New Zealand, imported, breast, separable lean only, cooked, braised",17,270.0,0.0,28.2,17.5,0.0
172612,"Lamb, New Zealand, imported, chump, boneless, separable lean only, cooked, fast roasted",17,142.0,0.0,23.7,5.3,0.0
172630,"Lamb, New Zealand, imported, flap, boneless, separable lean and fat, cooked, braised",17,376.0,0.1,20.5,32.6,0.0
174440,"Lamb, New Zealand, imported, flap, boneless, separable lean only, cooked, braised",17,234.0,0.0,27.9,13.6,0.0
172514,"Lamb, New Zealand, imported, fore-shank, separable lean and fat, cooked, braised",17,256.0,0.0,30.4,15.0,0.0
174341,"Lamb, New Zealand, imported, fore-shank, separable lean only, cooked, braised",17,209.0,0.0,33.3,8.4,0.0
172512,"Lamb, New Zealand, imported, frozen, composite of trimmed retail cuts, separable fat, cooked",17,586.0,0.0,9.7,60.4,0.0
174337,"Lamb, New Zealand, imported, frozen, composite of trimmed retail cuts, separable lean and fat, cooked",17,305.0,0.0,24.4,22.3,0.0
174385,"Lamb, New Zealand, imported, frozen, composite of trimmed retail cuts, separable lean and fat, trimmed to 1/8"" fat, cooked",17,270.0,0.0,25.3,18.0,0.0
174339,"Lamb, New Zealand, imported, frozen, composite of trimmed retail cuts, separable lean only, cooked",17,206.0,0.0,29.6,8.9,0.0
174387,"Lamb, New Zealand, imported, frozen, foreshank, separable lean and fat, trimmed to 1/8"" fat, cooked, braised",17,258.0,0.0,27.0,15.8,0.0
174343,"Lamb, New Zealand, imported, frozen, leg, whole (shank and sirloin), separable lean and fat, cooked, roasted",17,246.0,0.0,24.8,15.6,0.0
172561,"Lamb, New Zealand, imported, frozen, leg, whole (shank and sirloin), separable lean and fat, trimmed to 1/8"" fat, cooked, roasted",17,234.0,0.0,25.3,14.0,0.0
172516,"Lamb, New Zealand, imported, frozen, leg, whole (shank and sirloin), separable lean only, cooked, roasted",17,181.0,0.0,27.7,7.0,0.0
175259,"Lamb, New Zealand, imported, frozen, loin, separable lean and fat, cooked, broiled",17,315.0,0.0,23.4,23.9,0.0
172563,"Lamb, New Zealand, imported, frozen, loin, separable lean and fat, trimmed to 1/8"" fat, cooked, broiled",17,296.0,0.0,24.4,21.3,0.0
173811,"Lamb, New Zealand, imported, frozen, loin, separable lean only, cooked, broiled",17,199.0,0.0,29.3,8.2,0.0
174389,"Lamb, New Zealand, imported, frozen, rib, separable lean and fat, trimmed to 1/8"" fat, cooked, roasted",17,317.0,0.0,19.9,25.7,0.0
175263,"Lamb, New Zealand, imported, frozen, shoulder, whole (arm and blade), separable lean and fat, cooked, braised",17,357.0,0.0,28.2,26.3,0.0
174391,"Lamb, New Zealand, imported, frozen, shoulder, whole (arm and blade), separable lean and fat, trimmed to 1/8"" fat, cooked, braised",17,342.0,0.0,29.4,24.0,0.0
173814,"Lamb, New Zealand, imported, frozen, shoulder, whole (arm and blade), separable lean only, cooked, braised",17,285.0,0.0,34.1,15.5,0.0
172616,"Lamb, New Zealand, imported, ground lamb, cooked, braised",17,192.0,0.0,22.6,11.3,0.0
174443,"Lamb, New Zealand, imported, heart, cooked, soaked and simmered",17,161.0,0.0,26.3,6.2,0.0
172632,"Lamb, New Zealand, imported, hind-shank, separable lean and fat, cooked, braised",17,247.0,0.0,29.6,14.2,0.0
174453,"Lamb, New Zealand, imported, hind-shank, separable lean only, cooked, braised",17,196.0,0.0,32.5,7.4,0.0
174439,"Lamb, New Zealand, imported, kidney, cooked, soaked and fried",17,112.0,0.2,19.8,3.6,0.0
174460,"Lamb, New Zealand, imported, leg chop/steak, bone-in, separable lean and fat, cooked, fast fried",17,212.0,0.0,24.3,12.8,0.0
174459,"Lamb, New Zealand, imported, leg chop/steak, bone-in, separable lean only, cooked, fast fried",17,162.0,0.0,26.3,6.4,0.0
172614,"Lamb, New Zealand, imported, liver, cooked, soaked and fried",17,168.0,1.5,25.8,6.6,0.0
174461,"Lamb, New Zealand, imported, loin chop, separable lean and fat, cooked, fast fried",17,332.0,0.4,21.5,27.1,0.0
174457,"Lamb, New Zealand, imported, loin chop, separable lean only, cooked, fast fried",17,208.0,0.4,27.4,10.7,0.0
174462,"Lamb, New Zealand, imported, loin saddle, separable lean and fat, cooked, fast roasted",17,274.0,0.1,21.1,21.0,0.0
172624,"Lamb, New Zealand, imported, loin saddle, separable lean only, cooked, fast roasted",17,162.0,0.0,25.5,6.7,0.0
172634,"Lamb, New Zealand, imported, loin, boneless, separable lean and fat, cooked, fast roasted",17,157.0,0.0,29.0,4.6,0.0
174451,"Lamb, New Zealand, imported, loin, boneless, separable lean only, cooked, fast roasted",17,156.0,0.0,29.0,4.5,0.0
172636,"Lamb, New Zealand, imported, neck chops, separable lean and fat, cooked, braised",17,307.0,0.0,28.5,21.4,0.0
172626,"Lamb, New Zealand, imported, neck chops, separable lean only, cooked, braised",17,264.0,0.0,31.4,15.4,0.0
172638,"Lamb, New Zealand, imported, netted shoulder, rolled, boneless, separable lean and fat, cooked, slow roasted",17,287.0,0.0,21.4,22.3,0.0
172627,"Lamb, New Zealand, imported, netted shoulder, rolled, boneless, separable lean only, cooked, slow roasted",17,199.0,0.0,25.1,10.9,0.0
172640,"Lamb, New Zealand, imported, rack - fully frenched, separable lean and fat, cooked, fast roasted",17,195.0,0.0,23.6,11.2,0.0
172629,"Lamb, New Zealand, imported, rack - fully frenched, separable lean only, cooked, fast roasted",17,173.0,0.0,24.4,8.4,0.0
173813,"Lamb, New Zealand, imported, rack - partly frenched, separable lean and fat, cooked, fast roasted",17,253.0,0.0,22.1,18.3,0.0
175261,"Lamb, New Zealand, imported, rack - partly frenched, separable lean only, cooked, fast roasted",17,193.0,0.0,24.4,10.6,0.0
174874,"Lamb, New Zealand, imported, square-cut shoulder chops, separable lean and fat, cooked, braised",17,322.0,0.0,26.8,23.9,0.0
174449,"Lamb, New Zealand, imported, square-cut shoulder chops, separable lean only, cooked, braised",17,255.0,0.0,31.1,14.6,0.0
174876,"Lamb, New Zealand, imported, square-cut shoulder, separable lean and fat, cooked, slow roasted",17,294.0,0.0,20.9,23.4,0.0
174458,"Lamb, New Zealand, imported, square-cut shoulder, separable lean only, cooked, slow roasted",17,192.0,0.0,25.1,10.1,0.0
172613,"Lamb, New Zealand, imported, subcutaneous fat, cooked",17,674.0,0.6,5.2,72.3,0.0
174445,"Lamb, New Zealand, imported, sweetbread, cooked, soaked and simmered",17,144.0,0.0,21.1,6.6,0.0
172639,"Lamb, New Zealand, imported, tenderloin, separable lean and fat, cooked, fast fried",17,157.0,0.0,27.9,5.0,0.0
172622,"Lamb, New Zealand, imported, tenderloin, separable lean only, cooked, fast fried",17,155.0,0.0,27.9,4.8,0.0
